geek_rating,complexity,min_players,max_players,min_time,max_time,min_suggested_age,publisher_freq,min_time_was_missing,max_time_was_missing,min_suggested_age_was_missing,cat_Abstract Strategy,cat_Action,cat_Adventure,cat_Ancient,cat_Animals,cat_Bluffing,cat_Card Game,cat_Children's Game,cat_City Building,cat_Civilization,cat_Deduction,cat_Dexterity,cat_Dice,cat_Economic,cat_Exploration,cat_Fantasy,cat_Fighting,cat_Horror,cat_Humor,cat_Medieval,cat_Miniatures,cat_Movies,cat_Mythology,cat_Nautical,cat_Negotiation,cat_Novel-based,cat_Party Game,cat_Political,cat_Print & Play,cat_Puzzle,cat_Racing,cat_Radio theme,cat_Real-time,cat_Science Fiction,cat_Sports,cat_TV,cat_Territory Building,cat_Transportation,cat_Wargame,cat_World War II,mec_Action Point Allowance System,mec_Action Points,mec_Area Control,mec_Area Influence,mec_Area Majority,mec_Area Movement,mec_Auction/Bidding,mec_Battle Card Driven,mec_Campaign,mec_Campaign Game,mec_Card Drafting,mec_Co-operative Play,mec_Cooperative Game,mec_Deck,"mec_Deck, Bag, and Pool Building",mec_Dice Rolling,mec_End Game Bonuses,mec_Grid Movement,mec_Hand Management,mec_Hex-and-Counter,mec_Hexagon Grid,mec_Influence,mec_Memory,mec_Mission,mec_Modular Board,mec_Open Drafting,mec_Partnerships,mec_Pattern Building,mec_Pattern Recognition,mec_Pick-up and Deliver,mec_Player Elimination,mec_Point to Point Movement,mec_Pool Building,mec_Press Your Luck,mec_Push Your Luck,mec_Role Playing,mec_Roll,mec_Route/Network Building,mec_Scenario,mec_Secret Unit Deployment,mec_Set Collection,mec_Simulation,mec_Simultaneous Action Selection,mec_Solitaire Game,mec_Solo,mec_Spin and Move,mec_Storytelling,mec_Take That,mec_Tile Placement,mec_Trading,mec_Variable Phase Order,mec_Variable Player Powers,mec_Variable Set-up,mec_Voting,mec_Worker Placement,desc_topic_0,desc_topic_1,desc_topic_2,desc_topic_3,desc_topic_4,desc_topic_5,desc_topic_6,desc_topic_7,desc_topic_8,desc_topic_9,desc_topic_10,desc_topic_11,desc_topic_12,desc_topic_13,desc_topic_14,desc_topic_15,desc_topic_16,desc_topic_17,desc_topic_18,desc_topic_19,desc_topic_20,desc_topic_21,desc_topic_22,desc_topic_23,desc_topic_24,desc_topic_25,desc_topic_26,desc_topic_27,desc_topic_28,desc_topic_29,desc_topic_30,desc_topic_31,desc_topic_32,desc_topic_33,desc_topic_34,desc_topic_35,desc_topic_36,desc_topic_37,desc_topic_38,desc_topic_39,desc_topic_40,desc_topic_41,desc_topic_42,desc_topic_43,desc_topic_44,desc_topic_45,desc_topic_46,desc_topic_47,desc_topic_48,desc_topic_49,desc_topic_50,desc_topic_51,desc_topic_52
8.095,3.64,1,4,30,120,14,0.0005975143403441683,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0.03848222137266144,0.01867900069960042,0.057407400177773404,-0.028120182686499254,-0.05692060540625868,-0.01141233811779385,0.0063154016791486176,0.0018857006619039888,0.02763926092994352,-0.019221618427105264,0.02848676367998946,-0.059103729138018035,-0.019298975986783894,-0.01766406643138516,5.037167480671963e-06,-0.040681021849562904,-0.025746534204029548,0.10888374117258795,0.07545048441861027,0.02189391032037967,0.043432184562588065,0.0627148649161683,0.0031789771024057414,-0.03541229737363969,0.013386616840012164,-0.017312138731766857,-0.032016951451860565,-0.006633200526411994,-0.0011267080019417078,0.039659219834553526,-0.029855889523521792,-0.03585557133483553,0.047613594828717354,-0.03448952841285249,-0.0038747180977733225,0.004335555711796425,0.04227634180623156,0.02657698688065026,-0.05922412483476362,0.0008939603937613352,-0.06893598462010372,0.02026559169368483,0.0028409144703289216,-0.1630144214362396,-0.03827479711529798,0.016971612562285576,0.08019581797327766,0.04748367962767337,0.16098789150993592,-0.09918698535752606,0.03457222616808048,-0.011591991292727803,0.02893189386342998
8.088,4.4,1,4,60,150,12,0.0007170172084130019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0.01618967195524931,0.027869362977653744,0.007311446407217634,-0.0009800595318674044,-0.034129814283774526,0.021151935676437274,-0.0012384597373139867,-0.0004945374084035744,0.04568410594913602,-0.03984923759595387,0.02001129887757217,0.00535792178225906,-0.011441703133523565,-0.012699703603582272,0.0005012583736209012,-0.03309442544652901,-0.04306785227132625,-0.02765149986199338,-0.06648297124703621,-0.07735914951961671,-0.061745128986064976,0.0184221187797127,0.009223130526607096,0.003372196033484761,-0.015642241682511562,-0.059167257423981455,0.03651318029351583,0.020754442550390235,0.0534571396407,0.008493489275179643,0.0037106590635197214,-0.0015724138786472946,-0.012697248745792904,-0.004950345100077901,0.02687047690707121,-0.006052578451749259,0.05628092157607375,0.030701441874232998,-0.01057652892260558,-0.02753791739060622,-0.00027368278299737156,-0.013838618851733283,-0.022992503698183796,-0.014511751507362485,0.007142442068307063,0.03552131073939737,0.028022216599447647,-0.030853966064897362,0.047831891995807084,0.00194908538972973,-0.020303442677490777,-0.01360074226680413,-0.05226426646296989
8.039,3.62,2,2,120,180,13,0.016730401529636712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0.04406541003759072,0.038200070863284016,0.12539414225019566,-0.12691296736257734,-0.17156413831565775,-0.040102566872701965,0.003712608515638851,-0.007581654733654328,-0.13809204046661894,0.04827917487027222,0.012108405815397748,-0.013471406403757288,0.022449424682541522,0.045143230011869866,-0.03417937832642222,-0.05890975722513737,-0.01926888263604735,-0.007449861348563836,0.00896502507151123,0.01789600309322281,0.013880693343965153,-0.008105122785077745,0.09456207359768062,-0.062318836764280364,0.0451273742936279,-0.04124330290464383,0.14507579617200347,0.029927220891033966,0.04223593561545216,-0.04163655546141999,0.01092694903241944,-0.0017312823771843365,-0.04774390378483306,0.05285491240194392,0.052038066563775236,0.041609453214647485,-0.009005626841145403,-0.028022704238631853,-0.0020779416967527655,0.04057594686882453,-0.029893458616090968,0.04281491510925739,-0.047426634315197794,0.05082568099997567,-0.04045120719567487,-0.028948588962048775,-0.004733268411855758,0.027818260751031967,0.011554676125633385,-0.014742423897446198,0.063263905395418,0.06245020342800897,-0.027236309967936228
8.036,3.83,1,4,40,160,14,0.0011950286806883365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0.024755036454490058,0.010348480342746772,0.01382882977748343,0.005877316200554617,-0.012338815824169,0.023184483059010615,0.011867070197717287,0.008285852109084717,0.019710117166576998,-0.03017800340177894,0.013339013038296394,-0.02056247338165168,-0.02311945435482339,-0.027236015845403867,-0.0016124887178400299,-0.028373839067469417,-0.017715295842312066,-0.004441635497320051,-0.00953539903969426,-0.030184157144825283,-0.018099761958738907,-0.015564127672928457,-0.0030273160529987794,0.030785955136756638,-0.018310121291941008,-0.05146417513950617,0.03513873816787248,-0.011666893393693707,-0.012811680099269198,0.016956258963848458,-0.022270278960797224,-0.006127365349283451,-0.017355293067844214,-0.02726163851582699,0.033083143126386896,-0.0042814446475233124,-0.0013964053122158607,-0.022564614153588576,-0.016521292908020332,0.014630909806911518,-0.05861598619822069,0.047112351228935624,0.019023962413323946,-0.03756463626513247,0.03436551335656688,0.056912435805435424,-0.017591558398127868,0.04494416290607271,0.012613735004488976,-0.009300615502259543,-0.016936319371065038,0.09505468396296442,-0.04115887351817347
8.034,2.9,1,4,30,150,12,0.00011950286806883365,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.06652184702412182,0.018060672132950317,-0.026037039395368368,-0.03772139914619027,-0.03338873975643256,0.0072628190574322475,0.015347867993736738,0.007242012817327579,0.04144706373892398,-0.0550060626089757,-0.014515482745461807,0.0033666552965747457,-0.031083092291569518,-0.012913560139735507,0.01823997750974231,0.011304455870895798,-0.0034143640039084053,0.0040303490574384775,-0.026146960411320926,-0.026765225532156767,0.024886113837732822,0.025380484217507694,0.06107514254551534,-0.043358421142070384,-0.003842462058724836,-0.00030202425675252345,-0.04788983134559435,0.00231342291345687,-0.020913709554882236,0.02796921248097768,0.016009877258050503,-0.03411889258355497,-0.042416149277793996,0.028710542641959977,-0.002650806848772575,-0.01730388349436865,-0.03105430514954089,-0.004126306490759967,0.06214268056352103,0.03477980068287671,0.00836184157106058,0.028797127469805908,0.07368437213894112,-0.020171280116759584,0.006564656365890698,-0.002298546831700156,-0.04163075105555732,0.06022491834026866,-0.07747835730246477,-0.0490342103243593,0.07687869472465762,-0.02055176140575643,-0.03530415872940536
8.033,2.97,2,4,30,90,12,0.0040630975143403445,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.053532468844676,0.37841777897308576,-0.11819292950074364,-0.0882807187021366,0.09663727367135563,-0.07301185126563034,0.012560614485646732,-0.08406394289957875,-0.016015119824381367,0.00631528827113537,0.01081374224753083,-0.03946019736402394,-0.03065956672194487,0.0019442592198609839,-0.05486805048956491,-0.027143308653265814,-0.020426765080532927,-0.04972198734802951,-0.03153356501494211,-0.025333953954287468,0.004774661925357271,0.016788382629116666,-0.051597265118986976,-0.006001810645894953,0.0013278253801093601,0.024777681649090715,-0.000539008048157456,0.039765854540953216,-0.002263250739460135,0.02846914989310506,0.08984750450499936,-0.0319439625963223,0.037546241049680226,0.02077169330949806,-0.021822832161886387,-0.06822990020649577,-0.06368075865290479,0.02342227762598975,0.016935416660637855,0.006062757728381838,-0.01425004127532093,-0.05331582824650523,-0.07310804363856631,0.00383130262316363,0.048144020982702485,0.021340451434165613,0.03933950156301924,0.010703788471277594,-0.03178612254360896,0.0061491353828503625,-0.0050253215209802755,-0.004117456425290601,0.042782340788712
8.011,4.44,2,4,120,120,14,0.0011950286806883365,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.02769906891869268,0.025007368249755857,0.0008931038419172353,-0.010229299722628041,-0.024183679076362957,0.013125676956746879,-0.0035139718310945255,0.020367348659897408,-0.0067051222740602935,-0.007151234071979843,-0.009190287040695007,-0.004699580988840657,-0.022497229668555222,-0.006939299240452147,0.006298018369354185,0.006297111417140008,-0.0008426478547408898,-0.021232266531043684,-0.010893511210951203,-0.01422940436135262,-0.011684322399874401,0.018571989131407073,0.01750063274698692,-0.008330851056169139,0.010187823748798817,0.009907973610759745,-0.010091268907815212,-0.008408952156298614,0.012246694793150475,0.012708568463472623,0.014214954983211845,-0.019330821568131956,-0.025517672446026596,0.036781823160844704,0.022473497129643867,0.03580148648074931,0.020526441243318386,-0.012887269829509846,-0.045202196105351394,0.022094997641480756,-0.045718046991271494,-0.013034848342008675,-0.01172602212112672,-0.00396963079946537,-0.009027708047285227,0.02876320062271585,-0.0402829617199155,0.00018502703430445765,0.012189800753228078,0.027300707528109584,0.035879074929912075,0.0667128159558431,0.04174266217094568
7.986,2.07,2,2,30,30,10,0.0025095602294455065,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.06196712707221703,-0.0064481755354182935,-0.01141449368778695,-0.01262460369115646,-0.0365614021496096,0.0040312131630091085,0.0039448216574505925,0.014861578542829318,0.02124571548142668,-0.012520332206698737,-0.05086066655499441,-0.03555186259764124,0.007741500511561177,-0.004676889961591774,0.06241456622984327,-0.013339252343787583,-0.03215270461597221,0.031747715895490046,-0.04674761278994173,0.05723621735989167,-0.04074617951741644,0.05898680882548838,0.011133010772121203,0.10457065185020205,-0.010138677503153812,0.015856817981258344,0.014357733531094796,0.12571406185407738,-0.033286867796249835,-0.009821763140333626,-0.02734533944499709,-0.0038036132665710126,-0.017151899923071125,-0.023866944597868787,0.048985115530739115,-0.09239341442611228,0.011350124739711365,0.031457530723954324,0.015562498562323364,-0.03173091038437304,0.014032239932945296,0.003425686755337714,0.006597007300369877,-0.01624439146502798,-0.015290328732889042,0.033918227293894855,0.006656638381548308,0.014126143295999385,0.040861202311907194,0.028983366411562825,0.03867051967929055,0.01815544227632386,-0.0070243677419906106
7.973,4.41,1,4,90,180,14,0.0005975143403441683,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0.057005188366595905,0.2739721905316016,-0.030671549061545775,-0.09200694057403165,0.022280024502293654,-0.08269062342379732,0.03226300113642825,-0.07078601837273185,0.038978663306432126,0.03472040838795406,0.03522053478587618,-0.09341949742980155,0.005288994637709079,-0.02980570972993251,-0.019849831354726524,-0.011024009720959358,-0.011950100620552975,0.06210458776898226,-0.013325012413670099,-0.013114935630951292,0.00015856237662765973,0.0689321686575539,-0.025925029282816123,-0.008197060265122649,-0.03158020765684462,-0.006931765526641393,-0.014118077495951195,-0.031375069153100184,0.04077355557470772,0.0014538083627540993,0.0029015897926896613,0.0069494065512529825,-0.015208881725778363,-0.03200965616812429,0.030217030132844155,0.04488706266550247,0.007445407463795146,0.017392390278427476,-0.013991047895102799,0.0897215650296675,0.03880162439432513,0.05369677702102363,-0.04725173219974647,-0.0031612085289639278,-0.005022286732540425,-0.030027704293854884,0.02223468654909504,0.005760285358428004,0.001480699446257479,-0.02188691583226586,0.039549955458072314,0.058490722666231905,-0.008559513835804427
7.973,3.7,2,4,75,150,12,0.0032265774378585086,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0830108959295729,0.13720487872920512,-0.02517894451398366,-0.02463478312704008,-0.057838023593313095,0.04568164901673553,-0.030306321193091592,-0.02665991007880039,0.030876271920016074,-0.10098829800337109,-0.15859019903574995,0.2535929082914725,-0.02376958346861495,0.06461564185064625,0.22334237861374598,-0.1261134180176522,-0.13989207624260896,0.045959522205954145,0.2568430889231433,-0.013506965163517928,-0.008680514827458345,-0.15416346619927224,0.1348813835937907,-0.05975391192364264,0.01800492261896524,-0.17462396593810148,-0.061413917792568065,-0.13471287050723463,-0.16609339732515335,-0.11101554984390734,-0.09690637574275271,0.07842524855821757,-0.07183660141770054,-0.20367524520832977,-0.007756068658973825,-0.06841401368675164,0.081964840948339,0.08178782966160139,-0.15530960276191377,-0.002578121373386165,-0.04165085710066253,-0.039024368268554585,-0.017212934582779654,-0.03685571665288281,-0.17607886707855652,-0.05137137842559223,0.06473060198978159,0.03935694150743252,-0.012887139092434587,0.011986560826468921,-0.05911366402024226,0.023384570796227015,-0.023553657430418165
7.96,3.84,2,4,60,120,14,0.0014340344168260039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04109992444068543,0.3075263233938915,-0.09725884996906144,-0.07146287900906016,0.09261532413340837,-0.08098312574894619,0.019483889440766188,-0.07553207325369025,-0.015422678349594723,0.02939811577341421,0.00801150603398236,-0.044225376689724386,0.023639939912305872,-0.018688302952618634,-0.041826409381639486,0.02918770807080968,0.005686040304270674,0.005331616667018439,-0.01827494412782812,0.005849270677366847,0.0034662036949534075,0.009995349167798555,-0.029661604100691925,0.007071331389478412,-0.01046739760940324,-0.0025247833851700188,0.004784329206937868,0.005516138931651114,-0.01096598500858885,-0.008170914378595028,0.0034033282246549394,-0.019409129335530156,-0.00614048264861683,-0.003211262886891206,-0.00848834298711203,-0.001877190022057565,-0.014660598364897049,0.013322643592762758,-0.0021167285753570697,0.015164451800019992,-0.002360444679869035,0.013221071594884209,-0.000508895568173625,-0.004069381951417175,0.009613740034440212,-0.001833432350889504,0.0013760967007597907,0.0018080517726555803,6.3905364852464164e-06,0.012126907182168568,0.016660282335252206,0.0025844835674412505,-0.003345816266899401
7.951,2.23,2,2,30,30,10,0.0025095602294455065,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.050247024499512974,0.030545892845835282,0.006745728575514318,0.02022018394483656,-0.03252612903068047,0.03580330508594229,0.012760163736460006,0.057361990367404185,0.027420800931862086,-0.0012482932531665113,-0.05196395264092826,-0.10547448584229183,0.05590863470302255,0.17899336371160313,-0.017903950212514032,0.07000798661948138,-0.02213933179602734,0.03322396127797999,0.02229156255791094,-0.05802628435849186,0.012226597085430758,0.005216230054809444,-0.011813361454920585,0.0069073060131430485,-0.030464999429620606,-0.005637778418542686,0.009272989409167055,-0.00022139996594199886,0.010171154361350701,-0.02775956688865877,0.016399662137037526,0.01889344270838193,-0.007721167970637958,0.0699455188582583,-0.007487180856873568,0.02937340129059751,0.03735930018991231,0.022555657036886397,-0.011956772420588752,-0.027899494042915828,-0.025144356465566134,-0.06597496553094356,-0.07985406221968351,0.01645637524212902,0.06687526506663613,-0.04086413139452384,0.05855802433883233,-0.003860529538790571,-0.023433910118774326,0.027165915158400597,0.015738826180363208,0.06669797867633537,0.03166196052700225
7.944,3.45,1,5,115,115,14,0.0010755258126195029,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.03950604887834091,0.03758279408932042,0.10288116403704521,-0.09391726094903258,-0.14330350824597976,-0.020803354817331626,-0.013996652468744944,-0.0012829227319623758,-0.14453331157167162,0.012051416969389165,0.007630373088666237,0.055404724575131466,0.06168440136935063,0.04937289487151333,-0.06090751341069128,-0.0653052298929363,-0.05433386112806116,-0.008845279330578656,-0.03958000576697602,0.04986614215344902,0.057435961839817626,-0.006834382107302124,0.056471267775263886,-0.04000267702924896,0.059979872511842315,-0.047963530956871094,0.12731560939580083,0.04794079223826394,0.014555613547470857,-0.018049596061884707,0.008477802792604076,-0.02230005771266253,0.00045671419371626394,0.03659525791804901,-0.014229254424585244,0.006134501268376169,-0.0279766400835731,0.013284703628047512,0.001420582291453591,0.02804128255377444,-0.020086676714436244,-0.001884762132436265,-0.023766184299001954,-0.022022219521004725,0.00011248641583673155,-0.010094570657018218,0.016906737882301886,-0.024512614555286,0.003978201779330907,-0.003808136865657245,-0.0034737884060638755,0.03418817842782704,0.037596599781478154
7.941,3.87,1,4,30,120,12,0.0007170172084130019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0.04579700089599123,0.040156682763457255,0.006403943349173487,0.016473334788934518,-0.03228133393061744,0.056751930253345524,-0.017767679799621062,-0.005758148351496213,0.03218035009879053,-0.05591426618710416,0.05691828502353748,-0.05318176915826679,-0.018309517791748435,-0.019855297447225122,0.049383748418174056,-0.07986323900588242,-0.038167145880404735,-0.025475562462150096,-0.08484612410059694,-0.11305549214536723,-0.06602009316006754,-0.020717843486249093,0.03215812586046856,-0.020107222017962903,-0.04998952336139228,-0.05401283861214689,0.040931488158024415,-0.026099680161747074,0.11824839528508965,-0.046153188121170974,0.03921648147684527,-0.033814456906438264,0.05333214219053373,-0.07446305242693366,0.10141096104382834,-0.03461734900766886,0.1630882998154605,-0.027806805231093808,0.016047179235546806,0.19139955133367076,0.009801448187174155,0.03954129029396057,-0.08308097075836912,-0.06866111164672103,0.05886550991431731,0.08429220349222136,0.11586197340828407,0.02695444657424126,-0.05739823042405741,0.058864074262808576,0.04311060730409562,0.058182731308320364,-0.07815555525734313
7.935,2.74,2,4,90,120,13,0.0004780114722753346,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.03432235381780444,0.013462709386834783,0.038508878779427325,-0.006397626833272798,-0.02044136386215707,-0.0029805970369160585,0.00029602168924653055,-0.006997685428781846,0.012894711966900481,0.02574201299148563,-0.010381119356704197,-0.014430271121411355,-0.020851385102512505,0.0004493115351412113,-0.013885637092105062,-0.03567994732955437,-0.007797918048803981,0.048115935358488696,0.018951282469898297,-0.0020001715930496444,0.004760505725029261,0.03120960948761846,-0.01969889579700776,0.009640439055173975,-0.010124814665314999,0.0021988528403412396,-0.06446344534713766,0.007751200496022698,0.0050444905348833394,-0.029120206783951642,0.015993255523011802,-0.00927470688143093,0.009894761521699122,0.0005315122470057776,-0.02195185806077727,0.014881493455371353,0.01671524649002168,0.000528776627605947,-0.018607673368271606,0.028292144844356205,-0.00899631188454367,-0.022886004149293888,-0.044849079898666065,-0.006846369317965562,0.0016717416976552183,-0.06021845414514216,0.020659209961228345,-0.04629937618016006,0.040782987327734645,0.0205034385375943,-0.04262768172032607,0.0799432973151334,0.007044581938330855
7.925,2.99,2,5,100,100,13,0.0010755258126195029,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.05555468311524958,0.33030716515037173,-0.08355832232162982,-0.08829022736757441,0.05602156262463494,-0.06347517027626241,0.010779804317411892,-0.08025709301662426,-0.015718224117858025,-0.02511813983486855,-0.00027911535014602494,0.00517038050880668,-0.02681875487447018,0.050190971342939324,-0.05595128961531124,-0.004241917694549891,-0.01768317042403814,-0.005145528985091613,-0.0941353349956658,-0.04309701108061355,-0.03166294824679391,0.07131538192034535,-0.001700207093957234,-0.011864317657059939,0.023839309708795428,0.07559581424546367,-0.05097376710258972,0.010420007860755722,0.06194128564617011,0.1316820595506078,0.09040879464116387,-0.0012983167153965223,0.01902444012290771,0.15424443513105696,0.1881385827424641,-0.07033730516772198,0.017570547898232758,0.030791372169651277,-0.12282490842282985,-0.13295285199811585,-0.1188117156362833,-0.15013819840823583,-0.11478640657636821,-0.00061323166991821,0.022683467543969178,-0.06588008021450484,0.05404095521872107,0.05396696838749876,-0.07197004355859417,-0.04100270991605716,-0.10523278971226346,0.030338059770554253,-0.03748526770391241
7.917,2.93,1,4,30,120,12,0.0011950286806883365,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.04022914870375394,0.06784616546184472,-0.0018941198168409565,0.007875857128889854,-0.04137676748234018,0.07555827763146647,-0.0014506860058950593,-0.005592248432118021,0.05396334962447495,-0.10773319711362711,0.03602300899677582,-0.044824964026591294,-0.11552769271081142,-0.004594049712125258,-0.0019248621983227335,-0.0990477438695513,-0.02840127553160156,-0.03193059601996078,-0.06162275940511415,-0.16545206060561599,-0.022155342354947878,0.009635908812470301,0.06004654683772384,-0.045589856978724676,-0.008760146394841042,-0.032462406382455816,0.01933038317881785,0.06047870537015467,0.09532445656868191,0.0048956024205077525,-0.00531039084150743,-0.10987187030339393,0.12394463307152942,-0.1072582752476356,0.15176288906201024,-0.0710001697185586,0.18202922977094443,-0.08362572447385849,0.14555374823202497,0.22381094078075656,0.16365505789630583,0.06773130244122064,-0.06323586164454438,-0.04877233058482604,-0.05992216922656126,-0.115770078909609,0.019428889376374103,0.009696805169370088,-0.0396694302062926,0.004162941385319436,-0.02053323857892932,0.01086175793720415,0.016613415551730785
